N	P	K	pH	temperature	humidity	rainfall	soil_type	season	region	label
90	48	48	6.81	41.04	91.37	187	Loamy	Kharif	Nashik	Wheat
90	54	50	6.76	25.62	93.18	187	Loamy	Kharif	Nashik	Wheat
90	65	49	6.68	35.33	91.06	187	Loamy	Kharif	Nashik	Wheat
90	52	49	6.58	24.43	92.28	187	Loamy	Kharif	Nashik	Wheat
90	46	52	6.73	31.18	90.22	187	Loamy	Kharif	Nashik	Wheat
90	63	50	6.52	31.88	91.33	187	Loamy	Kharif	Nashik	Wheat
90	49	47	6.5	42.93	91.18	187	Loamy	Kharif	Nashik	Wheat
90	53	48	6.76	23.11	94.32	187	Loamy	Kharif	Nashik	Wheat
90	55	51	6.68	24.87	93.91	187	Loamy	Kharif	Nashik	Wheat
90	62	49	6.94	43.36	93.35	187	Loamy	Kharif	Nashik	Wheat
90	58	47	6.86	26.83	90.75	187	Loamy	Kharif	Nashik	Wheat
90	65	52	6.58	30.42	93.13	187	Loamy	Kharif	Nashik	Wheat
90	50	52	6.75	28.65	93.23	187	Loamy	Kharif	Nashik	Wheat
90	64	47	6.89	32.5	93.48	187	Loamy	Kharif	Nashik	Wheat
90	58	50	6.72	43.04	94.64	187	Loamy	Kharif	Nashik	Wheat
90	58	49	6.83	30.11	90.35	187	Loamy	Kharif	Nashik	Wheat
90	69	47	6.91	23.69	93.61	187	Loamy	Kharif	Nashik	Wheat
90	67	52	6.59	35.68	93.31	187	Loamy	Kharif	Nashik	Wheat
90	67	52	6.83	27.72	94.44	187	Loamy	Kharif	Nashik	Wheat
90	68	49	6.82	35.27	92.38	187	Loamy	Kharif	Nashik	Wheat
90	57	47	6.66	23.17	90.79	187	Loamy	Kharif	Nashik	Wheat
90	50	52	6.77	33.09	92.25	187	Loamy	Kharif	Nashik	Wheat
90	50	53	6.93	37.46	90.45	187	Loamy	Kharif	Nashik	Wheat
90	47	45	6.58	38.73	94.74	187	Loamy	Kharif	Nashik	Wheat
90	60	47	6.93	32.58	92.75	187	Loamy	Kharif	Nashik	Wheat
90	51	53	6.99	38.38	93.1	187	Loamy	Kharif	Nashik	Wheat
90	68	45	6.61	42.94	90.09	187	Loamy	Kharif	Nashik	Wheat
90	69	52	6.81	25.65	92.75	187	Loamy	Kharif	Nashik	Wheat
90	55	52	6.97	37.59	92	187	Loamy	Kharif	Nashik	Wheat
90	55	51	6.57	29.61	93.16	187	Loamy	Kharif	Nashik	Wheat
90	62	47	6.8	25.35	93.03	187	Loamy	Kharif	Nashik	Wheat
90	69	53	6.96	25.93	93.02	187	Loamy	Kharif	Nashik	Wheat
90	61	45	6.76	32.77	94.57	187	Loamy	Kharif	Nashik	Wheat
90	57	54	6.62	29.02	90.2	187	Loamy	Kharif	Nashik	Wheat
90	66	49	6.53	40	90.17	187	Loamy	Kharif	Nashik	Wheat
90	55	55	6.71	33.32	91.25	187	Loamy	Kharif	Nashik	Wheat
90	61	52	6.62	31.23	94.94	187	Loamy	Kharif	Nashik	Wheat
90	64	55	6.58	26.68	92.96	187	Loamy	Kharif	Nashik	Wheat
90	57	55	6.68	24.71	90.15	187	Loamy	Kharif	Nashik	Wheat
90	65	45	6.75	38.2	93.97	187	Loamy	Kharif	Nashik	Wheat
90	66	52	6.87	36.57	93.8	187	Loamy	Kharif	Nashik	Wheat
90	55	47	6.74	26.05	93.69	187	Loamy	Kharif	Nashik	Wheat
90	70	54	6.99	31.3	92.76	187	Loamy	Kharif	Nashik	Wheat
90	59	55	6.98	40.1	94.35	187	Loamy	Kharif	Nashik	Wheat
90	64	47	6.83	38.59	91.58	187	Loamy	Kharif	Nashik	Wheat
90	67	49	6.62	41.31	91.15	187	Loamy	Kharif	Nashik	Wheat
90	59	55	6.55	37.04	91.79	187	Loamy	Kharif	Nashik	Wheat
90	64	53	6.6	23.01	91.07	187	Loamy	Kharif	Nashik	Wheat
90	30	29	6.42	26.76	92.86	187	Alluvial	Kharif	Konkan	Rice
90	23	28	5.74	25.61	94.31	187	Alluvial	Kharif	Konkan	Rice
90	28	33	5.69	28.13	95.65	187	Alluvial	Kharif	Konkan	Rice
90	21	35	6.29	25.03	91.54	187	Alluvial	Kharif	Konkan	Rice
90	18	35	6.38	27.8	99.65	187	Alluvial	Kharif	Konkan	Rice
90	11	32	5.54	29.26	95.11	187	Alluvial	Kharif	Konkan	Rice
90	5	31	5.55	27.1	93.7	187	Alluvial	Kharif	Konkan	Rice
90	6	27	5.86	25.85	90.93	187	Alluvial	Kharif	Konkan	Rice
90	30	29	5.56	26.59	90.99	187	Alluvial	Kharif	Konkan	Rice
90	7	35	5.56	28.39	99.19	187	Alluvial	Kharif	Konkan	Rice
90	18	26	5.57	28.44	91.81	187	Alluvial	Kharif	Konkan	Rice
90	10	33	6.07	28.27	96.94	187	Alluvial	Kharif	Konkan	Rice
90	8	32	5.63	27.01	96.46	187	Alluvial	Kharif	Konkan	Rice
90	18	30	6.38	27.64	99.35	187	Alluvial	Kharif	Konkan	Rice
90	15	34	5.69	26.3	99.66	187	Alluvial	Kharif	Konkan	Rice
90	19	33	6.23	27.13	95.24	187	Alluvial	Kharif	Konkan	Rice
90	20	26	6.44	25.57	97.61	187	Alluvial	Kharif	Konkan	Rice
90	17	32	5.84	25.95	93.41	187	Alluvial	Kharif	Konkan	Rice
90	11	29	5.96	28.03	95.02	187	Alluvial	Kharif	Konkan	Rice
90	6	26	5.74	29.13	91.31	187	Alluvial	Kharif	Konkan	Rice
90	6	30	5.95	27.08	97	187	Alluvial	Kharif	Konkan	Rice
90	6	32	6.39	28.11	90.02	187	Alluvial	Kharif	Konkan	Rice
90	8	26	5.56	27.51	94.19	187	Alluvial	Kharif	Konkan	Rice
90	13	33	5.86	27.64	95.49	187	Alluvial	Kharif	Konkan	Rice
90	9	28	6.28	29.01	94.01	187	Alluvial	Kharif	Konkan	Rice
90	27	26	6.25	26.58	95.79	187	Alluvial	Kharif	Konkan	Rice
90	24	33	5.97	28.29	97	187	Alluvial	Kharif	Konkan	Rice
90	6	25	6.08	28.69	96.65	187	Alluvial	Kharif	Konkan	Rice
90	14	30	6.37	29.71	96.3	187	Alluvial	Kharif	Konkan	Rice
90	14	35	6.03	27.15	96.66	187	Alluvial	Kharif	Konkan	Rice
90	6	29	5.87	29.29	91.96	187	Alluvial	Kharif	Konkan	Rice
90	11	31	6.21	25.07	93.31	187	Alluvial	Kharif	Konkan	Rice
90	14	30	5.57	26.92	91.2	187	Alluvial	Kharif	Konkan	Rice
90	6	33	6.1	28.28	93.65	187	Alluvial	Kharif	Konkan	Rice
90	6	33	6.03	29.18	92.73	187	Alluvial	Kharif	Konkan	Rice
90	25	35	5.54	28.36	91.65	187	Alluvial	Kharif	Konkan	Rice
90	14	33	6.37	29.38	93.28	187	Alluvial	Kharif	Konkan	Rice
90	12	30	5.58	25.39	98.09	187	Alluvial	Kharif	Konkan	Rice
90	25	31	5.8	26.31	98.62	187	Alluvial	Kharif	Konkan	Rice
90	21	35	6.12	29.53	91.91	187	Alluvial	Kharif	Konkan	Rice
90	22	29	6	28.83	92.17	187	Alluvial	Kharif	Konkan	Rice
90	5	29	5.82	28.48	97.77	187	Alluvial	Kharif	Konkan	Rice
90	11	32	5.62	28.74	93.4	187	Alluvial	Kharif	Konkan	Rice
90	30	35	6	25.01	95.59	187	Alluvial	Kharif	Konkan	Rice
90	10	30	6.31	29.87	91.15	187	Alluvial	Kharif	Konkan	Rice
90	7	29	6.36	27.54	94.59	187	Alluvial	Kharif	Konkan	Rice
90	20	35	5.59	26.52	98.38	187	Alluvial	Kharif	Konkan	Rice
90	15	32	6.18	25.04	95.9	187	Alluvial	Kharif	Konkan	Rice
90	17	29	5.96	29.2	95.67	187	Alluvial	Kharif	Konkan	Rice
90	15	34	5.68	27.06	91.11	187	Alluvial	Kharif	Konkan	Rice
90	23	25	5.61	26.19	96.97	187	Alluvial	Kharif	Konkan	Rice
90	19	29	6.21	27.59	92.49	187	Alluvial	Kharif	Konkan	Rice
90	21	35	5.76	25.76	94.66	187	Alluvial	Kharif	Konkan	Rice
90	27	34	6.2	28.88	95.11	187	Alluvial	Kharif	Konkan	Rice
90	29	29	6.14	26.51	94.48	187	Alluvial	Kharif	Konkan	Rice
90	8	28	6.1	26.87	91.73	187	Alluvial	Kharif	Konkan	Rice
90	24	27	5.71	27.57	94.9	187	Alluvial	Kharif	Konkan	Rice
90	29	32	5.87	28.06	98.37	187	Alluvial	Kharif	Konkan	Rice
90	11	31	6.46	29.52	92.56	187	Alluvial	Kharif	Konkan	Rice
90	10	32	6.17	28.96	95.16	187	Alluvial	Kharif	Konkan	Rice
90	29	27	6.05	25.1	92.36	187	Alluvial	Kharif	Konkan	Rice
90	29	35	6.14	27.19	92.2	187	Alluvial	Kharif	Konkan	Rice
90	30	27	5.89	29.03	90.79	187	Alluvial	Kharif	Konkan	Rice
90	12	30	5.56	27.75	95.95	187	Alluvial	Kharif	Konkan	Rice
90	13	29	5.83	27.31	99.97	187	Alluvial	Kharif	Konkan	Rice
90	28	32	6.22	28.84	99.64	187	Alluvial	Kharif	Konkan	Rice
90	24	29	6.14	26.61	96.97	187	Alluvial	Kharif	Konkan	Rice
90	23	30	6.08	29.7	95.66	187	Alluvial	Kharif	Konkan	Rice
90	26	26	5.7	25.55	91.64	187	Alluvial	Kharif	Konkan	Rice
90	28	26	5.55	26.38	91.5	187	Alluvial	Kharif	Konkan	Rice
90	18	27	5.84	27.46	92.91	187	Alluvial	Kharif	Konkan	Rice
90	6	35	6.23	27.02	95.72	187	Alluvial	Kharif	Konkan	Rice
90	30	31	5.72	28.99	90.74	187	Alluvial	Kharif	Konkan	Rice
90	7	34	5.85	26.11	91.52	187	Alluvial	Kharif	Konkan	Rice
90	26	31	5.55	25.07	95.02	187	Alluvial	Kharif	Konkan	Rice
90	6	25	6.16	25.55	96.93	187	Alluvial	Kharif	Konkan	Rice
90	12	26	6.44	28.57	95.68	187	Alluvial	Kharif	Konkan	Rice
90	5	32	5.98	26.07	96.7	187	Alluvial	Kharif	Konkan	Rice
90	19	31	6.27	25.52	94.38	187	Alluvial	Kharif	Konkan	Rice
90	9	32	6.47	25.95	94.74	187	Alluvial	Kharif	Konkan	Rice
90	30	34	6.14	28.3	95.41	187	Alluvial	Kharif	Konkan	Rice
90	30	30	5.83	29.57	91.41	187	Alluvial	Kharif	Konkan	Rice
90	13	33	6.34	29.7	95.21	187	Alluvial	Kharif	Konkan	Rice
90	29	26	6.07	26.14	93.28	187	Alluvial	Kharif	Konkan	Rice
90	30	30	6.33	26	94.8	187	Alluvial	Kharif	Konkan	Rice
90	13	25	6.41	27.15	91.49	187	Alluvial	Kharif	Konkan	Rice
90	15	33	5.5	28.97	98.1	187	Alluvial	Kharif	Konkan	Rice
90	12	35	6.34	26.14	96.39	187	Alluvial	Kharif	Konkan	Rice
90	28	30	6.02	25.52	94.33	187	Alluvial	Kharif	Konkan	Rice
90	22	29	5.74	27.56	99.98	187	Alluvial	Kharif	Konkan	Rice
90	10	33	6.47	27.81	97.48	187	Alluvial	Kharif	Konkan	Rice
90	20	31	5.86	25.6	99.72	187	Alluvial	Kharif	Konkan	Rice
90	9	35	6.32	26.92	99.85	187	Alluvial	Kharif	Konkan	Rice
90	16	27	6.01	29.18	90.27	187	Alluvial	Kharif	Konkan	Rice
90	8	30	6.01	26.45	98.3	187	Alluvial	Kharif	Konkan	Rice
90	8	33	5.67	28.44	95.88	187	Alluvial	Kharif	Konkan	Rice
90	27	32	5.76	28.94	93	187	Alluvial	Kharif	Konkan	Rice
90	21	26	5.9	26.45	93.45	187	Alluvial	Kharif	Konkan	Rice
90	5	34	5.78	25.79	93.84	187	Alluvial	Kharif	Konkan	Rice
90	26	29	5.67	26.93	98.8	187	Alluvial	Kharif	Konkan	Rice
90	47	24	7.23	24.4	79.2	187	Loamy	Kharif	Nashik	Wheat
90	36	20	6.93	23.1	84.86	187	Loamy	Kharif	Nashik	Wheat
90	47	18	7.63	23.97	76.98	187	Black	Kharif	Vidarbha	Cotton
90	47	23	6.83	24.89	75.62	187	Loamy	Kharif	Nashik	Wheat
90	38	23	6.18	25.36	83.63	187	Alluvial	Kharif	Konkan	Rice
90	50	19	6.63	24.69	81.74	187	Loamy	Kharif	Nashik	Wheat
90	41	20	7.26	25	80.54	187	Loamy	Kharif	Nashik	Wheat
90	45	22	6.44	22.46	81.31	187	Alluvial	Kharif	Konkan	Rice
90	47	16	7.72	23.61	79.3	187	Black	Kharif	Vidarbha	Cotton
90	60	22	5.95	24.58	79.12	187	Alluvial	Kharif	Konkan	Rice
90	45	25	7.23	23.09	83.56	187	Loamy	Kharif	Nashik	Wheat
90	59	18	6.22	23.5	83.63	187	Alluvial	Kharif	Konkan	Rice
90	38	15	6.02	24.15	75.88	187	Alluvial	Kharif	Konkan	Rice
90	49	21	6.25	24.69	84.84	187	Alluvial	Kharif	Konkan	Rice
90	40	25	6.19	24.48	84.45	187	Alluvial	Kharif	Konkan	Rice
90	35	18	7.06	24.49	82.24	187	Loamy	Kharif	Nashik	Wheat
90	43	16	6.72	23.48	81.73	187	Loamy	Kharif	Nashik	Wheat
90	46	18	6.43	24.19	76.04	187	Alluvial	Kharif	Konkan	Rice
90	39	24	7.45	25.01	78.18	187	Loamy	Kharif	Nashik	Wheat
90	56	15	7.37	25.99	77.05	187	Loamy	Kharif	Nashik	Wheat
90	36	24	7.35	23.66	81.69	187	Loamy	Kharif	Nashik	Wheat
90	58	18	6.65	25.67	81.38	187	Loamy	Kharif	Nashik	Wheat
90	42	24	6.14	22.05	84.63	187	Alluvial	Kharif	Konkan	Rice
90	41	22	7.32	22.42	84.56	187	Loamy	Kharif	Nashik	Wheat
90	39	21	7.95	25.03	82.21	187	Black	Kharif	Vidarbha	Cotton
90	60	23	6.21	23.53	77.22	187	Alluvial	Kharif	Konkan	Rice
90	46	19	6.63	22.77	82.6	187	Loamy	Kharif	Nashik	Wheat
90	49	22	7.31	25.5	79.98	187	Loamy	Kharif	Nashik	Wheat
90	35	15	5.9	25.25	83.46	187	Alluvial	Kharif	Konkan	Rice
90	36	19	7.24	22.78	77.51	187	Loamy	Kharif	Nashik	Wheat
90	45	23	7.98	23.37	77.43	187	Black	Kharif	Vidarbha	Cotton
90	51	22	5.98	24.87	78.22	187	Alluvial	Kharif	Konkan	Rice
90	60	17	6.79	24.14	84.52	187	Loamy	Kharif	Nashik	Wheat
90	37	20	7.39	25.03	79.04	187	Loamy	Kharif	Nashik	Wheat
90	52	16	6.49	23.66	84.48	187	Alluvial	Kharif	Konkan	Rice
90	48	16	7.18	25.54	84.09	187	Loamy	Kharif	Nashik	Wheat
90	38	25	7.39	22	79.47	187	Loamy	Kharif	Nashik	Wheat
90	41	18	6.11	23.64	78.13	187	Alluvial	Kharif	Konkan	Rice
90	53	19	6.42	23.96	78.03	187	Alluvial	Kharif	Konkan	Rice
90	48	16	6.31	24.65	75.64	187	Alluvial	Kharif	Konkan	Rice
90	46	17	6.93	24.3	84.88	187	Loamy	Kharif	Nashik	Wheat
90	41	22	7.81	24.29	81.02	187	Black	Kharif	Vidarbha	Cotton
90	42	17	6.53	24.29	84.62	187	Loamy	Kharif	Nashik	Wheat
90	50	25	7.57	25.72	81.2	187	Black	Kharif	Vidarbha	Cotton
90	37	18	7.04	24.88	76.3	187	Loamy	Kharif	Nashik	Wheat
90	39	25	7.21	22.61	77.34	187	Loamy	Kharif	Nashik	Wheat
90	38	19	6.81	23.87	75.68	187	Loamy	Kharif	Nashik	Wheat
90	38	24	7.44	23.41	76.44	187	Loamy	Kharif	Nashik	Wheat
90	40	17	6.85	24.96	81.32	187	Loamy	Kharif	Nashik	Wheat
90	50	15	7.88	25.17	80.3	187	Black	Kharif	Vidarbha	Cotton
90	40	17	6.01	22.73	77.08	187	Alluvial	Kharif	Konkan	Rice
90	40	20	7.43	22.45	76.26	187	Loamy	Kharif	Nashik	Wheat
90	50	16	6.5	23.05	75.54	187	Alluvial	Kharif	Konkan	Rice
90	36	21	6.21	25.29	75.67	187	Alluvial	Kharif	Konkan	Rice
90	50	19	6.36	22.96	82.34	187	Alluvial	Kharif	Konkan	Rice
90	51	20	7.05	22.8	84.15	187	Loamy	Kharif	Nashik	Wheat
90	57	19	7.95	23.54	75.98	187	Black	Kharif	Vidarbha	Cotton
90	47	20	6.28	24.41	80.8	187	Alluvial	Kharif	Konkan	Rice
90	52	19	6.11	22.94	75.37	187	Alluvial	Kharif	Konkan	Rice
90	40	23	6.75	25.54	81.14	187	Loamy	Kharif	Nashik	Wheat
90	60	17	7.43	25.32	81.79	187	Loamy	Kharif	Nashik	Wheat
90	43	18	6.75	22.43	81.53	187	Loamy	Kharif	Nashik	Wheat
90	44	21	7.64	25.79	75.01	187	Black	Kharif	Vidarbha	Cotton
90	49	25	6.47	25.69	77.91	187	Alluvial	Kharif	Konkan	Rice
90	44	15	7.09	22.15	82.86	187	Loamy	Kharif	Nashik	Wheat
90	59	19	6.52	25.07	82.5	187	Loamy	Kharif	Nashik	Wheat
90	53	24	6.13	22.22	76.18	187	Alluvial	Kharif	Konkan	Rice
90	52	18	7.99	23.96	76.59	187	Black	Kharif	Vidarbha	Cotton
90	36	18	7.52	25.4	76.53	187	Black	Kharif	Vidarbha	Cotton
90	48	17	7.83	23.78	83.04	187	Black	Kharif	Vidarbha	Cotton
90	52	19	6.44	24.16	76.74	187	Alluvial	Kharif	Konkan	Rice
90	37	25	5.91	25.31	77.92	187	Alluvial	Kharif	Konkan	Rice
90	39	22	6.14	22.6	80.35	187	Alluvial	Kharif	Konkan	Rice
90	51	15	6.04	22.95	78.72	187	Alluvial	Kharif	Konkan	Rice
90	36	24	7.6	22.74	80.41	187	Black	Kharif	Vidarbha	Cotton
90	56	18	6.69	23.81	83.92	187	Loamy	Kharif	Nashik	Wheat
90	54	15	6.18	25.46	81.57	187	Alluvial	Kharif	Konkan	Rice
90	56	15	7.27	25.97	81.98	187	Loamy	Kharif	Nashik	Wheat
90	45	15	5.8	25.53	80.05	187	Alluvial	Kharif	Konkan	Rice
90	46	25	6.76	24.44	81.7	187	Loamy	Kharif	Nashik	Wheat
90	49	24	6.98	23.04	76.47	187	Loamy	Kharif	Nashik	Wheat
90	53	19	7.98	23.51	76.73	187	Black	Kharif	Vidarbha	Cotton
90	60	17	6.56	22.76	76.76	187	Loamy	Kharif	Nashik	Wheat
90	56	17	7.98	24.71	77.73	187	Black	Kharif	Vidarbha	Cotton
90	52	19	7.9	23.46	82.45	187	Black	Kharif	Vidarbha	Cotton
90	43	16	6.73	25.55	77.85	187	Loamy	Kharif	Nashik	Wheat
90	44	23	6.69	22.08	82.83	187	Loamy	Kharif	Nashik	Wheat
90	43	25	7.84	24.69	78.51	187	Black	Kharif	Vidarbha	Cotton
90	37	21	6.61	25.85	84.17	187	Loamy	Kharif	Nashik	Wheat
90	48	16	7.46	22.46	75.41	187	Loamy	Kharif	Nashik	Wheat
90	45	16	7.29	23.66	77.52	187	Loamy	Kharif	Nashik	Wheat
90	56	20	7.76	22.01	81.84	187	Black	Kharif	Vidarbha	Cotton
90	40	17	6.36	24.33	80.13	187	Alluvial	Kharif	Konkan	Rice
90	37	18	7.64	22.92	82.69	187	Black	Kharif	Vidarbha	Cotton
90	46	20	6.2	23.44	78.63	187	Alluvial	Kharif	Konkan	Rice
90	38	20	6.36	22.11	78.58	187	Alluvial	Kharif	Konkan	Rice
90	53	21	6.91	23.04	76.11	187	Loamy	Kharif	Nashik	Wheat
90	39	18	7.77	24.55	75.4	187	Black	Kharif	Vidarbha	Cotton
90	58	15	7.56	23.74	75.78	187	Black	Kharif	Vidarbha	Cotton
90	60	15	7.29	22.32	83.86	187	Loamy	Kharif	Nashik	Wheat
90	47	38	6	25.52	72.25	187	Alluvial	Kharif	Konkan	Rice
90	37	39	6.03	26.59	82.94	187	Alluvial	Kharif	Konkan	Rice
90	41	45	7.12	25.3	86.89	187	Loamy	Kharif	Nashik	Wheat
90	40	39	6.21	25.72	88.17	187	Alluvial	Kharif	Konkan	Rice
90	41	40	6.09	23.58	72	187	Alluvial	Kharif	Konkan	Rice
90	35	36	6.35	25.31	72.01	187	Alluvial	Kharif	Konkan	Rice
90	37	43	6.66	23.42	85.09	187	Loamy	Kharif	Nashik	Wheat
90	43	40	6.18	24.36	88.8	187	Alluvial	Kharif	Konkan	Rice
90	55	44	7.25	26.28	75.15	187	Loamy	Kharif	Nashik	Wheat
90	40	40	6.39	25.14	83.12	187	Alluvial	Kharif	Konkan	Rice
90	53	44	7.32	24.89	71.92	187	Loamy	Kharif	Nashik	Wheat
90	46	45	6.03	25.76	88.37	187	Alluvial	Kharif	Konkan	Rice
90	41	38	6.34	23.13	74.68	187	Alluvial	Kharif	Konkan	Rice
90	55	40	7.03	24.99	88.96	187	Loamy	Kharif	Nashik	Wheat
90	43	38	7.3	25.22	70.88	187	Loamy	Kharif	Nashik	Wheat
90	38	35	7.01	24.4	79.27	187	Loamy	Kharif	Nashik	Wheat
90	49	38	7.49	23.31	71.45	187	Loamy	Kharif	Nashik	Wheat
90	40	39	6.63	25.73	81.86	187	Loamy	Kharif	Nashik	Wheat
90	35	44	6.24	26.97	78.21	187	Alluvial	Kharif	Konkan	Rice
90	45	37	6.74	23.7	74.64	187	Loamy	Kharif	Nashik	Wheat
90	53	38	6.59	24.9	73.84	187	Loamy	Kharif	Nashik	Wheat
90	56	36	7.1	23.4	72.61	187	Loamy	Kharif	Nashik	Wheat
90	55	38	6.96	26.87	79.79	187	Loamy	Kharif	Nashik	Wheat
90	45	42	7.38	23.14	75	187	Loamy	Kharif	Nashik	Wheat
90	54	45	6.18	24.29	77.63	187	Alluvial	Kharif	Konkan	Rice
90	56	39	6.55	24.39	89.89	187	Loamy	Kharif	Nashik	Wheat
90	40	45	6.43	25.76	80.76	187	Alluvial	Kharif	Konkan	Rice
90	44	45	6.74	25.49	84.48	187	Loamy	Kharif	Nashik	Wheat
90	47	40	6.13	25.37	76.24	187	Alluvial	Kharif	Konkan	Rice
90	40	45	6.67	26.21	81.7	187	Loamy	Kharif	Nashik	Wheat
90	57	35	6.19	24.31	78.54	187	Alluvial	Kharif	Konkan	Rice
90	36	38	6.33	23.77	87.98	187	Alluvial	Kharif	Konkan	Rice
90	60	38	7.16	24.8	78.53	187	Loamy	Kharif	Nashik	Wheat
90	51	40	7.42	23.21	74.1	187	Loamy	Kharif	Nashik	Wheat
90	39	45	6.77	23.67	70.89	187	Loamy	Kharif	Nashik	Wheat
90	50	43	6.35	25.12	85.73	187	Alluvial	Kharif	Konkan	Rice
90	52	41	6.1	23.89	83.46	187	Alluvial	Kharif	Konkan	Rice
90	52	42	6.14	23.09	81.45	187	Alluvial	Kharif	Konkan	Rice
90	49	37	7.48	24.22	82.85	187	Loamy	Kharif	Nashik	Wheat
90	48	45	6.51	24.06	71.31	187	Loamy	Kharif	Nashik	Wheat
90	47	36	6.57	24.85	74.44	187	Loamy	Kharif	Nashik	Wheat
90	52	39	7.17	26.42	76.86	187	Loamy	Kharif	Nashik	Wheat
90	52	45	7.21	24.89	77.01	187	Loamy	Kharif	Nashik	Wheat
90	51	44	7.12	23.26	82.7	187	Loamy	Kharif	Nashik	Wheat
90	37	41	6.46	24.76	87.06	187	Alluvial	Kharif	Konkan	Rice
90	41	35	6.86	24.97	78.63	187	Loamy	Kharif	Nashik	Wheat
90	55	36	7.13	26.13	80.49	187	Loamy	Kharif	Nashik	Wheat
90	56	35	6.24	25.98	81.66	187	Alluvial	Kharif	Konkan	Rice
90	40	42	6.7	26.28	73.36	187	Loamy	Kharif	Nashik	Wheat
90	56	40	7.43	26.39	83.31	187	Loamy	Kharif	Nashik	Wheat
90	56	44	6.11	25.27	73.75	187	Alluvial	Kharif	Konkan	Rice
90	46	42	7.1	23.09	78.46	187	Loamy	Kharif	Nashik	Wheat
90	48	36	6.35	25.79	81.77	187	Alluvial	Kharif	Konkan	Rice
90	58	41	6.66	23.17	87.88	187	Loamy	Kharif	Nashik	Wheat
90	50	40	7.05	25.63	79.95	187	Loamy	Kharif	Nashik	Wheat
90	41	40	7.33	25.85	87.82	187	Loamy	Kharif	Nashik	Wheat
90	42	43	6.35	26.57	80.9	187	Alluvial	Kharif	Konkan	Rice
90	40	43	7.12	26.25	72.97	187	Loamy	Kharif	Nashik	Wheat
90	57	43	7	26.92	73.2	187	Loamy	Kharif	Nashik	Wheat
90	41	44	6.54	24.37	82.11	187	Loamy	Kharif	Nashik	Wheat
90	45	43	7.17	25.72	79.16	187	Loamy	Kharif	Nashik	Wheat
90	40	43	7.23	25.01	88.33	187	Loamy	Kharif	Nashik	Wheat
90	43	35	7.32	25.41	76.44	187	Loamy	Kharif	Nashik	Wheat
90	36	44	6.61	23.28	74.28	187	Loamy	Kharif	Nashik	Wheat
90	58	35	6.1	23.99	82.09	187	Alluvial	Kharif	Konkan	Rice
90	41	37	6.13	24.49	83.21	187	Alluvial	Kharif	Konkan	Rice
90	48	36	7.36	25.87	84.1	187	Loamy	Kharif	Nashik	Wheat
90	58	35	7.32	23.56	79.46	187	Loamy	Kharif	Nashik	Wheat
90	59	41	7.18	24.22	74.89	187	Loamy	Kharif	Nashik	Wheat
90	35	35	7.3	25.49	86.97	187	Loamy	Kharif	Nashik	Wheat
90	41	35	6.84	24.97	79.48	187	Loamy	Kharif	Nashik	Wheat
90	57	38	6.36	24.81	82.09	187	Alluvial	Kharif	Konkan	Rice
90	42	43	6.51	23.17	76.67	187	Loamy	Kharif	Nashik	Wheat
90	59	35	7.1	24.25	89.86	187	Loamy	Kharif	Nashik	Wheat
90	43	42	6.31	26.58	78.01	187	Alluvial	Kharif	Konkan	Rice
90	46	44	7.09	26.82	78.2	187	Loamy	Kharif	Nashik	Wheat
90	37	42	6.69	25.5	81.13	187	Loamy	Kharif	Nashik	Wheat
90	41	36	6.19	24.1	80.57	187	Alluvial	Kharif	Konkan	Rice
90	56	37	6.49	23.19	86.21	187	Alluvial	Kharif	Konkan	Rice
90	53	38	6.86	26.24	78.51	187	Loamy	Kharif	Nashik	Wheat
90	54	39	7.12	23.75	71.15	187	Loamy	Kharif	Nashik	Wheat
90	58	37	6.07	26.14	79.12	187	Alluvial	Kharif	Konkan	Rice
90	39	43	6.43	26.15	71.24	187	Alluvial	Kharif	Konkan	Rice
90	50	44	6.25	26.92	73.49	187	Alluvial	Kharif	Konkan	Rice
90	38	36	7.29	26.52	77.17	187	Loamy	Kharif	Nashik	Wheat
90	48	38	7.16	23.82	80.94	187	Loamy	Kharif	Nashik	Wheat
90	41	36	6.07	26.51	86.84	187	Alluvial	Kharif	Konkan	Rice
90	54	35	7.31	26.64	70.96	187	Loamy	Kharif	Nashik	Wheat
90	46	41	6.58	23.33	79.8	187	Loamy	Kharif	Nashik	Wheat
90	52	43	6.73	26.48	73.96	187	Loamy	Kharif	Nashik	Wheat
90	43	43	6.01	23.79	74.37	187	Alluvial	Kharif	Konkan	Rice
90	55	43	6.66	25.5	76	187	Loamy	Kharif	Nashik	Wheat
90	57	41	6.43	23.25	73.65	187	Alluvial	Kharif	Konkan	Rice
90	47	35	7.43	26.99	89.06	187	Loamy	Kharif	Nashik	Wheat
90	43	38	6.99	23.61	86.14	187	Loamy	Kharif	Nashik	Wheat
90	44	43	6.72	23.87	86.79	187	Loamy	Kharif	Nashik	Wheat
90	52	39	6.88	23.93	88.07	187	Loamy	Kharif	Nashik	Wheat
90	39	37	6.86	24.81	81.69	187	Loamy	Kharif	Nashik	Wheat
90	39	43	6.77	24.45	82.29	187	Loamy	Kharif	Nashik	Wheat
90	38	43	7.26	26.57	73.82	187	Loamy	Kharif	Nashik	Wheat
90	21	26	7.26	26.33	57.36	187	Loamy	Kharif	Nashik	Wheat
